channelcode,carnum1,carnum2,type,time,lane,dir,LNG,LAT
AjQbFdt8B1BLO8VTJDCSQ8,’„G,C2615968D23F988521D1AE403989423A,52,2019/12/20 0:03,2,,,
AjQbFdt8A1B5KAV1ACI29R,’„G,470203965DF71C56D0EC14965B5EAAE0,2,2019/12/20 0:03,1,1,120.114,29.3432
AjQbFdt8B1BLO8VTGESNMM,’„G,99A06C77C6EED1D0ABBACF299C18F892,2,2019/12/20 0:03,2,3,120.058,29.2924
AjQbFdt8B1B6U6LVVK0PQL,’„G,C4560697C4F7F8F4CC133851C63380A2,2,2019/12/20 0:03,3,0,120.091,29.3107
AjQbFdt8A1BDJ7F12PHU14,’„J,E5A19605ACD5C14586D33DCF56ADD35C,2,2019/12/20 0:03,4,1,120.098,29.3253
AjQbFdt8A1B5KAV1D1FETK,’„A,2ED901B0AD4E9F4C3A9E1AB16CED7843,52,2019/12/20 0:03,1,0,120.11,29.3137
AjQbFdt8B1BLO8VTH6OPUT,’„G,F6E2D191EB23FFF8A5F7061C5977ABE9,2,2019/12/20 0:03,5,3,,
AjQbFdt8A1B7K06Q4SNPPS,’„G,461B50818093F4189768BD003B0DDED8,2,2019/12/20 0:03,2,1,,
AjQbFdt8B1B5K31KND540N,’„G,98E87AFC115B853208310A999D815739,2,2019/12/20 0:03,5,3,120.106,29.3006
AjQbFdt8B1BLO8VTJH73TV,’„G,DB2AF5DF0E6AAC68D1B459EC9AB6A0FE,2,2019/12/20 0:03,1,,,
AjQbFdt8A1B7K06Q4GAFK0,’„G,75F2FFB2570923F51E6A3EDD0E7EF5D9,2,2019/12/20 0:03,3,2,,
AjQbFdt8B1BLO8VTGRA0SH,’„G,5A5D11BEE42E759504BB75F574A59859,2,2019/12/20 0:03,3,2,,
AjQbFdt8B1BLO8VTJG8I0N,’„A,104654932F4B128141AF54AE23E52D2D,1,2019/12/20 0:03,2,,,
AjQbFdt8B1B4C98CLCRT79,’„G,CD9611CC65F10DED2207B6D36A841AC0,2,2019/12/20 0:03,1,,120.024,29.1937
AjQbFdt8B1B86TBMKIM97O,’„G,A7EFF2535EA19109838B036FDCC72D97,2,2019/12/20 0:03,3,1,,
AjQbFdt8B1BLO8VTCOH05I,’„B,D109E1A871B0CE84B59E301E44AF4E8E,2,2019/12/20 0:03,2,,120.101,29.3179
AjQbFdt8A1B5KAV1SAU4V7,’„G,CF13C4E4124102F1E45F469F97AD6BC5,2,2019/12/20 0:03,1,2,120.038,29.3557
AjQbFdt8A1B5KAV1SAU65L,’„G,9C831C9F5802A29E42E03F83CD3B9813,2,2019/12/20 0:03,1,2,120.038,29.3557
AjQbFdt8A1BCC8O0PKPBS6,’„G,237A38BDDFC10ADC7A2D3470DD7B43DE,2,2019/12/20 0:03,2,,,
AjQbFdt8B1BLO8VTD05FUL,’„G,3AAB5E08BC49080DA7C31E530969E0CB,2,2019/12/20 0:03,2,,120.098,29.3265
AjQbFdt8B1BLO8VTJDCS9B,∏”E,FECBC90A5CDC30FFAB2FC0914D506E6D,2,2019/12/20 0:03,2,,,
AjQbFdt8B1BLO8VTCNIDDP,’„G,DCBE55A6864BD9EFCE8EE3A2BCBC8AF2,2,2019/12/20 0:03,2,,120.095,29.3134
AjQbFdt8A1B7K06Q5LHNGV,’„G,3F7F38352BE4B714FA3AC4A18DC1CA64,2,2019/12/20 0:03,2,3,,
AjQbFdt8A1B5KAV1LQT0D0,’„F,5EEEE536E4AA4809B1DFC42DAA60F380,1,2019/12/20 0:03,2,0,120.04,29.3437
AjQbFdt8B1B86TBMK0HJLT,’„G,60F6B907949D0F5142BA065B329C9E2F,2,2019/12/20 0:03,1,2,120.087,29.3159
AjQbFdt8A1B7K06Q5HNHGB,’„G,2894AA02FFDFD12196516C8909BC1CE7,2,2019/12/20 0:03,1,1,,
AjQbFdt8A1B5KAV1FNBD9S,’„G,69EE5D0F55F797B0F2AB70C254F5CDE9,2,2019/12/20 0:03,3,0,120.028,29.3125
AjQbFdt8B1BLO8VTCKMO22,’„G,20452189D238C76F20A7FE865DBAECEB,2,2019/12/20 0:03,2,,120.125,29.3113
AjQbFdt8B1BLO8VTDRRPQ7,’„G,BE92202511EB3207E16A2864498AEAD3,2,2019/12/20 0:03,3,1,120.013,29.2839
AjQbFdt8A1B5KAV1AGC77P,’„G,FD38C2D356566177175F4C3B6B99F9F5,2,2019/12/20 0:03,2,2,120.061,29.3097
AjQbFdt8A1BDJ7F12PHU14,À’F,5C8D1010AEDE74D9F55B8CCF87F513B7,2,2019/12/20 0:03,5,1,120.098,29.3253
AjQbFdt8A1B7K06Q4PS4LG,’„G,EDB885EDFE013D606A4F8CD40FFCCCF8,2,2019/12/20 0:03,2,2,120.092,29.3146
AjQbFdt8B1BLO8VTGT75MI,’„M,AB07023E7B376EDA8CC55496E4E41FB1,2,2019/12/20 0:03,2,3,,
AjQbFdt8B1BLO8VTG86Q1H,’„G,AC0752B21D921239CD4D8D49DB2AF9CC,2,2019/12/20 0:03,1,2,120.104,29.34
AjQbFdt8B1BLO8VTGNFQ3K,’„G,FAE3E9CDBDEC85019ED9D802E1BDB5E8,2,2019/12/20 0:03,3,2,,
AjQbFdt8B1BHG132LAD5HL,’„G,355EE0E5ADCC0F758FAA2AC7AB034953,1,2019/12/20 0:03,0,,,
AjQbFdt8B1BHG132N6IG2H,’„G,C713AA797197F14607343A78F7F0A8B1,1,2019/12/20 0:03,0,,,
AjQbFdt8B1BHG132MHI60I,’„G,001661E2B9FD76C6A0B78A1203E86343,1,2019/12/20 0:03,0,,,
AjQbFdt8A1B5KAV1CUJO46,’„G,CA560F887D2CE61883EC352EE6671DC2,2,2019/12/20 0:03,3,0,120.093,29.2855
AjQbFdt8B1BLO8VTE1J5CH,‘•N,64771642D69AC2BEE4A973A0B34105F7,2,2019/12/20 0:03,3,0,,
AjQbFdt8A1B7K06Q4EDB4T,’„B,AC91EF3EF707A027DED3C329D096F266,2,2019/12/20 0:03,1,2,,
AjQbFdt8B1B4C98CLCRTC6,’„G,41F9EB8B9A39898EF8335A8489099D6C,2,2019/12/20 0:03,4,,120.024,29.1937
AjQbFdt8A1B7K06Q42UJ6P,’„G,117E5C75A1DE70A4966FCFBEEE8427E3,52,2019/12/20 0:03,3,0,,
AjQbFdt8A1B5KAV1OQB1H0,’„S,D02C569B2DA199198A709BEA6BE30D52,2,2019/12/20 0:03,1,2,120.186,29.3319
AjQbFdt8B1BLO8VTCNIDDP,’„G,70FC0A5F2D55ABC157AADAC5855D0DB7,2,2019/12/20 0:03,1,,120.095,29.3134
AjQbFdt8B1BLO8VTH8LTKL,‘•N,C0099B5AA9717D610404405AB6E23F32,2,2019/12/20 0:03,6,0,,
AjQbFdt8A1B5KAV1ATNOT1,’„G,20000BAD3D21B2AFF546823B075DE098,2,2019/12/20 0:03,3,0,120.098,29.2925
AjQbFdt8A1BDJ7F1307NJ3,’„G,836C5CA1EABBD7F68CD929A24910476F,2,2019/12/20 0:03,2,0,,
AjQbFdt8A1B9BQBJBP5JJP,’„G,E73A27439AD0C93DEF6DBF42E2021A95,2,2019/12/20 0:03,3,2,,
AjQbFdt8A1B7K06Q45Q903,’„G,58D46C22E75F18340CF00FA2E0A97BED,2,2019/12/20 0:03,5,1,,
AjQbFdt8A1B5KAV1LRRII9,ÕÓC,C6E7C25C27773A1EA45B04AA368A8B69,1,2019/12/20 0:03,2,1,120.04,29.3437
AjQbFdt8B1BLO8VTJJ48R5,’„G,CEEF7850A595A53F8E3B34CD48C8556D,2,2019/12/20 0:03,4,2,120.033,29.315
AjQbFdt8A1BDJ7F12LNPPH,’„G,C4A6E0BE5BB92557A4B4B4E745E2A389,2,2019/12/20 0:03,2,2,,
AjQbFdt8A1B5KAV1I0Q9CS,’„G,22C9F72D45E3BB68915A297821B0E141,2,2019/12/20 0:03,2,1,120.009,29.2831
AjQbFdt8B1BLO8VTG0I9BJ,’„G,7780AB091742D6C001991FCEAF060B28,2,2019/12/20 0:03,2,2,120.054,29.3036
AjQbFdt8B1BLO8VTGKK3I3,’„G,BFA47647727C1765E412AD03471FC002,2,2019/12/20 0:03,2,2,,
AjQbFdt8A1B5KAV1S1CORS,¬≥C,7B09E73A0F3190DDD3208064EF8502D8,1,2019/12/20 0:03,3,1,119.951,29.2617
AjQbFdt8A1BDJ7F14HR4ER,’„G,36A22E0591E19B96D9013F515BD6191A,2,2019/12/20 0:03,3,0,,
AjQbFdt8B1BLO8VTCOGVIJ,’„B,D109E1A871B0CE84B59E301E44AF4E8E,2,2019/12/20 0:03,1,,120.101,29.3179
AjQbFdt8B1BLO8VTGB2EUH,’„L,C34A902E2C9519D0AEA4DE6B3C9340A2,1,2019/12/20 0:03,3,0,,
AjQbFdt8A1B7K06Q4EDB4T,’„G,AF5125196250C1178DFE421DE6A3D88D,2,2019/12/20 0:03,1,2,,
AjQbFdt8B1BLO8VTGB2EOP,’„G,CE7E345890E2BED387491EB481897551,2,2019/12/20 0:03,1,3,120.098,29.3297
AjQbFdt8B1BLO8VTDQT7G7,ª¶D,7935F7A03BD62EB655A4723E5E17A080,1,2019/12/20 0:03,2,1,,
AjQbFdt8A1B5KAV1NRPQ8E,’„G,B632FF86FC230E28303C4C72A4AD16D9,2,2019/12/20 0:03,4,1,120.082,29.2812
AjQbFdt8A1B5KAV1AQS5L2,’„G,831476F30C5D10247B4DE1B86F1B3E33,2,2019/12/20 0:03,5,1,120.093,29.3258
AjQbFdt8B1B4C98CLBTBSM,’„G,F9B4FF700E7B363E8BB402FE2D381695,2,2019/12/20 0:03,2,,120.025,29.1933
AjQbFdt8B1B5K31L7TM7IU,’„G,00D8D552DA11194E04C163E5E3845C8E,2,2019/12/20 0:03,2,0,120.062,29.3201
AjQbFdt8A1B5KAV1EPOVBN,’„A,10AFF9FAE7F96A4277882310266A2886,1,2019/12/20 0:03,3,1,120.145,29.4151
AjQbFdt8A1B5KAV19IPFSM,’„G,40FD8B691E12F8C7AA3C896071DBD988,2,2019/12/20 0:03,2,0,120.138,29.3128
AjQbFdt8B1BLO8VTCMJRHU,’„G,521FA4A7B6305E6DAC4A0ADCE2EC3F58,2,2019/12/20 0:03,3,,120.064,29.2858
AjQbFdt8B1BLO8VTH9KFB3,’„G,618DC5CD786D013E32380F4A242EC907,2,2019/12/20 0:03,3,0,,
AjQbFdt8A1B7K06Q5ERQOS,’„G,B005545C88E4329F703A5011A0A62EEC,2,2019/12/20 0:03,2,1,,
AjQbFdt8A1B5KAV1LRRI5S,’„G,5AED38CDFDD43E2B8531A4A9747F9D30,2,2019/12/20 0:03,1,1,120.04,29.3437
AjQbFdt8A1B7K06Q4J65N5,’„G,314075F3AE3FDCD23BF5C498FFF69C76,2,2019/12/20 0:03,2,2,,
AjQbFdt8B1BLO8VTG2FDCR,’„G,D57F56213129B74BF7D121951A9DBF78,2,2019/12/20 0:03,3,1,,
AjQbFdt8B1BLO8VTCKMO22,’„G,30026B29E740C68A0B7D67109FC0B5CB,2,2019/12/20 0:03,3,,120.125,29.3113
AjQbFdt8A1BGO5527G0CML,’„G,199F794A5F1570DB8B9E8E92B476352F,2,2019/12/20 0:03,1,2,,
AjQbFdt8B1B5K31KNC6IKM,’„E,7EADF3D4A0F96D96CB2AA19221BF9DA8,2,2019/12/20 0:03,1,2,120.107,29.2996
AjQbFdt8B1BLO8VTE7AHKN,’„G,06E63F351212E65E8AFB5E6A988D8B55,2,2019/12/20 0:03,2,2,,
AjQbFdt8B1BHG132N7H16S,’„G,16ADBE4313F0F606302F2A15D3F983AA,1,2019/12/20 0:03,0,,,
AjQbFdt8B1BHG132OFIRUV,’„G,8BA15F4D85675E504F146F745F944B75,1,2019/12/20 0:03,0,,,
AjQbFdt8B1BHG132N5JTGS,’„B,73EF833AEA4412D5D506C56433045291,1,2019/12/20 0:03,0,,,
AjQbFdt8B1BHG132MO83NT,’„G,88A61B88EEE4242C80DF8B9F40E585A9,1,2019/12/20 0:03,0,,,
AjQbFdt8B1BHG132LAD5HL,’„G,6AD83064E0ED13EC820673928910BCDE,1,2019/12/20 0:03,0,,,
AjQbFdt8B1BHG132OM8N32,’„G,174AD694BA07BC645AC39433CA283875,1,2019/12/20 0:03,0,,,
AjQbFdt8B1BHG132MAS8AJ,’„G,417B08AEBECFF493AE68621B75B9FBA6,1,2019/12/20 0:03,0,,,
AjQbFdt8B1BHG132OO5R0L,’„G,1CD21B8F80E416AF6C7F1C4E1B28105A,1,2019/12/20 0:03,0,,,
AjQbFdt8B1BHG132OQ2UFO,’„G,72FA5571E847575A97FC9EE1A51EDA64,1,2019/12/20 0:03,0,,,
AjQbFdt8B1BHG132L7HGHB,’„G,FEB6B1B6FC2FC397052AB17E821383FD,1,2019/12/20 0:03,0,,,
AjQbFdt8B1BHG132LQKLVJ,∏”C,8F45E37741A1646DEC14BD2DEA1E9BD6,1,2019/12/20 0:03,0,,,
AjQbFdt8B1BHG132P1ND9C,’„G,710B02888A1FA7CE143C8107ADE36800,1,2019/12/20 0:03,0,,,
AjQbFdt8B1BHG132OFIRJ1,∏”E,BE8D39ED47F2FC4EDA3968AB2FDAC1E7,1,2019/12/20 0:03,0,,,
AjQbFdt8B1BHG132M7216I,’„G,D90410899FDCC409D5B411E9D52E6669,1,2019/12/20 0:03,0,,,
AjQbFdt8B1BHG132MIGOSO,’„G,65E88323EB3C21B9E9F52FDFCC080511,1,2019/12/20 0:03,0,,,
AjQbFdt8B1BHG132MR3R10,’„G,AF172DE8D284F070F5E05F5D9EA0E8EF,1,2019/12/20 0:03,0,,,
AjQbFdt8B1BHG132MO843T,’„G,5B5C4C5BEBD0948C3AABDD887B0DD279,1,2019/12/20 0:03,0,,,
AjQbFdt8A1B7K06Q3OEDIG,’„D,01214F4C7720847327B0AD07FD4BD816,2,2019/12/20 0:03,1,2,120.136,29.421
AjQbFdt8B1BLO8VTFSO1DA,’„G,F74FF846E5D4B8E2E3E2E9F67624F46E,2,2019/12/20 0:03,1,3,,
AjQbFdt8B1B86TBMN4NU2V,’„G,BC09A59A534207BC23894296FEFA0EEE,2,2019/12/20 0:03,1,3,120.093,29.3243
AjQbFdt8B1B86TBMKKJDMV,’„G,934F2925AE968BDE67065948C38BAA33,2,2019/12/20 0:03,1,3,,
AjQbFdt8A1BDJ7F1489HPK,’„G,7EB746733FD3A27351E6DD78CC79A8B2,2,2019/12/20 0:03,2,3,120.043,29.3099
AjQbFdt8B1B5K31KOK8UD9,’„G,D502526DB88D38DEE912778798C2AA78,2,2019/12/20 0:03,5,1,120.115,29.306
AjQbFdt8A1B9BQBJBR2MT8,’„G,D2EB37CBD9A39BBC912441DE4B8EAA65,2,2019/12/20 0:03,1,0,120.108,29.308
AjQbFdt8A1B5KAV1A9MEDI,’„G,96EF1554B7B66A829F4E82D8175DCAC0,2,2019/12/20 0:03,1,2,,
AjQbFdt8B1B5K31L8KJ52Q,’„G,42ACE29BA9FD5BDDED15D079D73CBE01,2,2019/12/20 0:03,2,3,120.115,29.3067
AjQbFdt8B1B5K31KNJQSEI,’„G,B6FEC4521226A61276EC983B5EBB5A6D,2,2019/12/20 0:03,5,0,120.113,29.3107
AjQbFdt8A1B5KAV1OMGRO4,’„G,E750C018E93F81F32DE0F45FC1912B46,2,2019/12/20 0:03,2,0,120.043,29.1537
AjQbFdt8B1BLO8VTGKK31L,‘•A,D35C0937F64DB3AA4B848670C05BFEAD,1,2019/12/20 0:03,1,0,,
AjQbFdt8B1B86TBMN4NUBH,’„G,4E0F7842EE49A855AA070E8B62DC657E,2,2019/12/20 0:03,1,3,120.093,29.3243
AjQbFdt8A1B7K06Q45Q903,’„G,7A3227F44FC9E5CF2B58DCF2E793D26D,52,2019/12/20 0:03,2,2,,
AjQbFdt8B1B86TBML4QTNI,’„G,6BF0140E1C972D9E91D9996C26C987B2,2,2019/12/20 0:03,2,2,,
AjQbFdt8A1B5KAV1ADGK02,’„G,862F194CC3906C9E95A80A1F8CB8BD26,2,2019/12/20 0:03,2,1,120.062,29.2871
AjQbFdt8B1BLO8VTJFA0LP,’„G,3BB00D1B56B0B3F1E0507101EE594A23,2,2019/12/20 0:03,2,,,
AjQbFdt8A1BDJ7F12RF0TE,’„H,68131942D586A6302F299AF54A035D8A,2,2019/12/20 0:03,4,3,,
AjQbFdt8A1B9BQBJBN8EOU,’„G,51AE86F6C676C30D1F319AD7A7CD9BBA,2,2019/12/20 0:03,6,1,,
AjQbFdt8B1BLO8VTH4RM2P,’„C,89F39082CC342291D65660627849800C,2,2019/12/20 0:03,5,2,,
AjQbFdt8A1B7K06Q4H90G3,’„G,31BDD532F6170C5F292D6D55C1489910,2,2019/12/20 0:03,3,3,,
AjQbFdt8B1B86TBML5PFQE,’„G,91FE9E76F78A52676981D025D0320342,2,2019/12/20 0:03,1,2,120.086,29.3185
AjQbFdt8B1BLO8VTJNT1K7,’„G,F74FB91745911992BA9D925287FEB3FE,2,2019/12/20 0:03,1,2,119.96,29.2162
AjQbFdt8B1B4C98CLBTBSM,’„G,67B04C4D3328D6141045FFD361DFD8E5,2,2019/12/20 0:03,1,,120.025,29.1933
AjQbFdt8B1BHG132OM8MGH,’„G,1ECEB9CD2C5E59B29019DA34198BCA2D,1,2019/12/20 0:03,0,,,
AjQbFdt8B1BHG132OQ2TT1,’„G,EE08B89B37DA753E425626E740DAC520,1,2019/12/20 0:03,0,,,
AjQbFdt8B1BHG132M9TMVL,’„G,DFB74D50898A334716CFEDB1025F3732,1,2019/12/20 0:03,0,,,
AjQbFdt8B1BHG132M80IM1,’„E,59417D7C111E282985EF2C45C30E1EDE,1,2019/12/20 0:03,0,,,
AjQbFdt8B1BHG132L5KCMK,’„G,A46E354B8981BBECE3206810C555F72A,1,2019/12/20 0:03,0,,,
AjQbFdt8B1BHG132LAD5HL,’„G,22F0470D3D96F5A41606C98E9BD71C7B,1,2019/12/20 0:03,0,,,
AjQbFdt8B1BHG132OKBINN,’„G,72E2020F4D287D46AB4F561AC104C020,1,2019/12/20 0:03,0,,,
AjQbFdt8B1BHG132MHI60I,’„G,B0FF0B83E09B7CEC2497E9AB090CC51B,1,2019/12/20 0:03,0,,,
AjQbFdt8B1BHG132MDNV80,’„G,1460214E9C42CCC8C92DA20D2AF806DF,1,2019/12/20 0:03,0,,,
AjQbFdt8B1BHG132MAS84M,’„G,738D2ADC530FE6E1AB91D529EEE9B648,1,2019/12/20 0:03,0,,,
AjQbFdt8B1BHG132MHI6BO,’„G,A1B399BAA7F25122D1D1F7AB25F36DB8,1,2019/12/20 0:03,0,,,
AjQbFdt8A1B5KAV1E0V7OD,’„G,60AC5D191D413F54A27092D55BC11677,2,2019/12/20 0:03,1,1,120.05,29.3897
AjQbFdt8A1B5KAV19JO1EM,’„G,88928FBEBD59EAE8F19CFBF82960B25B,2,2019/12/20 0:03,3,0,120.138,29.3128
AjQbFdt8A1B5KAV1A9MF7N,’„G,64E263EFC9DB3947413101A2DD898915,2,2019/12/20 0:03,4,1,120.114,29.3432
AjQbFdt8B1BLO8VTJCEAM9,’„G,1B08E7B0270B75771B590D531810A1AF,1,2019/12/20 0:03,2,,,
AjQbFdt8B1B86TBML9JOA6,’„G,E5F965CFAC19E4C1FF9BCD1239DC382D,2,2019/12/20 0:03,1,2,120.068,29.3103
AjQbFdt8A1B5KAV1AN20S2,’„G,6BD052A639BD311B4AB6902EAAB0CEEE,2,2019/12/20 0:03,3,1,120.057,29.3243
AjQbFdt8A1B5KAV1S9VJPJ,’„G,DCB8C504D2E707E1E850A42B71382449,2,2019/12/20 0:03,1,3,120.038,29.3557
AjQbFdt8A1B5KAV1DV25K8,’„G,BD6E1526775431E207F5C0CB84227217,2,2019/12/20 0:03,1,0,120.05,29.3897
AjQbFdt8A1BDJ7F12SDI1G,’„G,999442F1EAF149762D608D9AD5B9A577,2,2019/12/20 0:03,2,2,,
AjQbFdt8A1B5KAV1M7A6PO,’„G,7507F3213C12F4B5AD77858EBFBA15E9,2,2019/12/20 0:03,2,1,120.111,29.3472
AjQbFdt8B1B86TBMKJKQTH,’„G,36A2CE8D913CEC20834A595F214D2004,2,2019/12/20 0:03,3,0,,
AjQbFdt8B1B5K31KOK8U7H,’„G,FEBD81EE61032D4B4339278EC9C5A212,2,2019/12/20 0:03,5,0,120.116,29.3064
AjQbFdt8B1B5K31KOM60N9,’„G,707D823C3D5312F5AD966531B5E5B755,2,2019/12/20 0:03,5,0,120.111,29.3374
AjQbFdt8B1B5K31L7OTGRE,’„G,CBF54F527E2CAD4B723BCE8CE126FDAB,2,2019/12/20 0:03,2,0,120.022,29.3148
AjQbFdt8A1B5KAV1BD0DPP,’„G,2152B7FD5AB283EC11E739C6E70E3BE0,2,2019/12/20 0:03,1,0,120.013,29.3257
AjQbFdt8B1B4C98CLCRTC6,’„G,1BB746B7402C87730C6B25595F30EF57,2,2019/12/20 0:03,3,,120.024,29.1937
AjQbFdt8A1B5KAV1OB2C6R,’„G,B2D24F47F64F90BB123DDD12348720CB,2,2019/12/20 0:03,3,3,120.036,29.2733
AjQbFdt8A1B5KAV1P6O1QU,’„E,5737AA5060183BBA979C1908F93E7DD4,2,2019/12/20 0:03,2,3,120.106,29.4592
AjQbFdt8A1B7K06Q4SNPKA,’„G,E84C3DBCE247F73BD9DE605AEAD41BC8,2,2019/12/20 0:03,2,1,,
AjQbFdt8B1BHG132L7HGHB,’„C,FB28A51097EA01F79C3C2CF2EF39A0BB,1,2019/12/20 0:03,0,,,
AjQbFdt8B1BHG132MQ593E,’„G,C0E6496F07E287BCD53EBD7DAFBEDD91,1,2019/12/20 0:03,0,,,
AjQbFdt8B1BHG132MAS8SV,’„G,9A0E6F6F35EA9798C8646FFCC8802572,1,2019/12/20 0:03,0,,,
AjQbFdt8B1BHG132M63F0M,’„G,8F403B4D4E1BFE0A2DB2C97E1BFA9D0D,1,2019/12/20 0:03,0,,,
AjQbFdt8B1BHG132PH04BM,’„G,3EA1D80A2EF601F8C25F0DCC3EFA69F0,1,2019/12/20 0:03,0,,,
AjQbFdt8B1BHG132MHI60I,’„G,4F66B9BFAB5C501D8D6D2369678112EF,1,2019/12/20 0:03,0,,,
AjQbFdt8B1BHG132MT0UI3,ÕÓC,75D61F8B385542F1589C8A23E2F4BADF,1,2019/12/20 0:03,0,,,
AjQbFdt8B1BHG132MAS84M,’„G,6F3E5322AA52CD208899E6E307B179B9,1,2019/12/20 0:03,0,,,
AjQbFdt8B1BHG132M37P27,∏”L,E0DCC3F04191B10B156B6A1CBD7A04AE,1,2019/12/20 0:03,0,,,
AjQbFdt8B1BHG132L6IU19,’„G,1C10850B11D450F48F550AB3BF7F6712,1,2019/12/20 0:03,0,,,
AjQbFdt8A1B5KAV1OGPKAG,’„G,84A155C2D146B250204EFC9A3D0E5D11,2,2019/12/20 0:03,4,0,120.061,29.3628
AjQbFdt8A1B7K06Q4RP7M9,’„G,C393536A6D29CA253D43AE74C344106C,2,2019/12/20 0:03,1,3,,
AjQbFdt8B1BLO8VTJPQ5Q6,ª¶E,50F791002D5DA6B165F80C358E4E9F0F,1,2019/12/20 0:03,3,0,,
AjQbFdt8A1B7K06Q4J65GP,’„G,7F3A6D9CACDF3D6371C9996B5069995D,2,2019/12/20 0:03,1,0,,
AjQbFdt8B1B5K31KS6OGSF,’„D,934B1506DA41BF59DA5F7C69F19F1B2D,2,2019/12/20 0:03,3,0,120.048,29.2764
AjQbFdt8A1B5KAV19IPFMB,’„G,88928FBEBD59EAE8F19CFBF82960B25B,2,2019/12/20 0:03,3,0,120.138,29.3128
AjQbFdt8A1B7K06Q5ERQIR,’„G,06A4DE55A303E87C20866549CC9A5DBC,2,2019/12/20 0:03,1,2,,
AjQbFdt8A1B7K06Q42UJI4,’„G,2CB505026D43F051C8C43893D97D6852,2,2019/12/20 0:03,1,0,,
AjQbFdt8B1BLO8VTFRPEVI,’„G,4AB92EFDB1A05CE69DE157C8BC03324E,1,2019/12/20 0:03,2,1,120.073,29.3424
AjQbFdt8B1BLO8VTH5Q80K,’„G,20D07D222D66EF873B6EEA69052429E0,2,2019/12/20 0:03,2,0,120.096,29.3211
AjQbFdt8B1BLO8VTFJ6E1N,’„G,638796FF9C27D49E55EAD47FA2ECCE51,2,2019/12/20 0:03,4,2,,
AjQbFdt8B1BLO8VTG3DVDD,’„G,2D061B7C23A7B4E6F4C10BCF0922A396,2,2019/12/20 0:03,1,2,,
AjQbFdt8B1BLO8VTGT75MI,’„G,9AA1F37321B3004C786D0832BDC348A8,2,2019/12/20 0:03,2,3,,
AjQbFdt8B1B86TBML8L6D9,’„G,45B6588257FA1193765741394F22DFF5,2,2019/12/20 0:03,1,0,120.086,29.3185
AjQbFdt8B1BLO8VTJG8IPN,’„G,5CC1207B0C497CD8101534AC046ECE62,2,2019/12/20 0:03,1,,,
AjQbFdt8A1BDJ7F0UONR2I,’„G,6D0D7BA3820DC951965CD95CCF9239E0,2,2019/12/20 0:03,2,3,,
AjQbFdt8A1B5KAV1IABJI4,ª¶O,8E4401926430F69D6141D3736985BB2B,1,2019/12/20 0:03,1,0,120.091,29.467
AjQbFdt8A1B7K06Q45Q903,’„G,E9E80F529F7A5AD80A3A4B2A9117AADA,52,2019/12/20 0:03,2,2,,
AjQbFdt8B1B86TBMN6L26K,’„G,9ED301BB8204BD9404C819E3182E5BEE,2,2019/12/20 0:03,1,0,120.052,29.3817
AjQbFdt8B1BLO8VTD6RD48,’„G,DFADF895F47BBDBE4B9FDD1EA90019B0,2,2019/12/20 0:03,1,0,119.945,29.2835
AjQbFdt8A1B7K06Q4PS4LG,’„G,526622289EF1657C37F07F1527B0D635,2,2019/12/20 0:03,1,2,120.092,29.3146
AjQbFdt8B1B5K31L84C0GV,’„G,1EA03ADAA1BA3F1DE352AB3E71032E44,2,2019/12/20 0:03,2,0,120.102,29.3179
AjQbFdt8B1BLO8VTDVM122,’„E,8B1C8486992AF0E27ADED066070A20A7,2,2019/12/20 0:03,1,2,,
AjQbFdt8B1B6U6LVTVGU6I,’„G,197A4D8CCFDCF4C8EC4D0304B6F4775D,2,2019/12/20 0:03,1,,120.029,29.312
AjQbFdt8A1B7K06Q3FRB01,’„G,3832A38A244397FCFED03081660B6450,2,2019/12/20 0:03,2,3,120.186,29.3331
AjQbFdt8B1B5K31KS6OGSF,’„G,5974FC93B043524BCF849B0903A1DF45,2,2019/12/20 0:03,1,0,120.048,29.2764
AjQbFdt8A1B5KAV1E0V7HT,’„G,3B61031217FBA173121766AA183F4419,2,2019/12/20 0:03,1,1,120.05,29.3897
AjQbFdt8B1B5K31L8CUQT3,’„A,428A9AB9EF35CCCD03482F90A8F4649D,2,2019/12/20 0:03,2,3,120.112,29.3109
AjQbFdt8B1BLO8VTJCEB3J,’„G,71CCA37BD1BE2A523663EE868585F9E5,2,2019/12/20 0:03,3,,,
AjQbFdt8A1B5KAV1ARQMQD,’„G,B481E1D99D8D0266F0382ED2CD028EF3,52,2019/12/20 0:03,3,1,120.093,29.3258
AjQbFdt8B1BLO8VTG1GRVD,’„G,D71F5701C6D33D3520CC553FE7A480F9,2,2019/12/20 0:03,3,3,,
AjQbFdt8B1BLO8VTGESNMM,’„G,F1C6E6F2F25F41AAEB0A728D8B646960,2,2019/12/20 0:03,2,3,120.058,29.2924
AjQbFdt8A1BL1TPJSOETB9,’„G,72467E3F4404D3E20B578CE08FA4CC63,2,2019/12/20 0:03,4,1,,
AjQbFdt8B1B4C98CLFNJH8,’„G,1763A4B2312A2B1A9E823E927419923B,2,2019/12/20 0:03,1,,120.032,29.2079
AjQbFdt8B1BHG132MAS84M,’„G,57895408F0F8B16E7B598DD9349489C1,1,2019/12/20 0:03,0,,,
AjQbFdt8B1BHG132P8D6M5,’„G,628645071ED003CE56FB85580F5886BE,1,2019/12/20 0:03,0,,,
